ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
578	"Etv3"	"Etv3"	chr3	+	87525577	87525978	87525577	87525659	87527260	87527316
579	"Rad51d"	"Rad51d"	chr11	-	82889668	82889810	82889691	82889810	82883882	82883964
580	"Rad51d"	"Rad51d"	chr11	-	82881770	82881861	82881785	82881861	82881600	82881671
581	"Pla2g10"	"Pla2g10"	chr16	-	13725029	13725215	13725108	13725215	13715056	13715596
582	"Mtif3"	"Mtif3"	chr5	-	146963711	146963797	146963722	146963797	146963220	146963380
583	"Mtif3"	"Mtif3"	chr5	-	146963711	146963797	146963722	146963797	146958824	146959276
584	"Spc25"	"Spc25"	chr2	-	69205829	69206190	69206063	69206190	69205025	69205178
585	"Stap2"	"Stap2"	chr17	-	55999742	56000015	55999912	56000015	55997777	55997951
586	"Tasp1"	"Tasp1"	chr2	-	140066486	140066805	140066753	140066805	140057286	140057499
587	"Tasp1"	"Tasp1"	chr2	-	139947156	139947235	139947169	139947235	139910532	139910643
588	"Tlr7"	"Tlr7"	chrX	-	167330400	167330571	167330436	167330571	167330000	167330099
589	"St3gal5"	"St3gal5"	chr6	+	72097607	72097994	72097607	72097782	72128263	72128387
590	"Cbfb"	"Cbfb"	chr8	+	105202451	105202578	105202451	105202547	105215903	105217988
591	"Klhl4"	"Klhl4"	chrX	+	114543001	114543188	114543001	114543170	114549352	114549577
592	"Klhl4"	"Klhl4"	chrX	+	114530022	114530235	114530022	114530154	114543001	114543170
593	"Vma21"	"Vma21"	chrX	+	71816757	71817067	71816757	71816940	71820067	71820177
594	"Ebf3"	"Ebf3"	chr7	-	137231163	137231308	137231190	137231308	137225755	137225886
595	"Smg7"	"Smg7"	chr1	-	152848595	152849016	152848733	152849016	152846118	152846263
596	"Cyhr1"	"Cyhr1"	chr15	-	76659655	76659736	76659709	76659736	76659218	76659439
597	"Mrps2"	"Mrps2"	chr2	+	28468242	28468359	28468242	28468302	28468820	28468950
598	"Nrcam"	"Nrcam"	chr12	+	44576603	44576789	44576603	44576780	44590107	44590239
599	"Sec61g"	"Sec61g"	chr11	-	16508078	16508484	16508099	16508484	16506372	16506472
600	"Sec61g"	"Sec61g"	chr11	-	16508078	16508484	16508103	16508484	16506372	16506472
601	"Sec61g"	"Sec61g"	chr11	-	16508099	16508484	16508103	16508484	16506372	16506472
602	"Tsr2"	"Tsr2"	chrX	-	151090595	151090781	151090604	151090781	151087093	151090414
603	"Ogdh"	"Ogdh"	chr11	+	6291596	6291769	6291596	6291693	6296951	6297199
604	"Dgcr6"	"Dgcr6"	chr16	+	18066695	18066858	18066695	18066856	18069423	18069524
605	"Scg3"	"Scg3"	chr9	-	75663192	75663276	75663207	75663276	75661252	75661390
606	"Enpp2"	"Enpp2"	chr15	-	54862497	54862682	54862509	54862682	54860042	54860094
607	"Actr3"	"Actr3"	chr1	-	125435649	125435727	125435652	125435727	125435284	125435457
608	"Cenpk"	"Cenpk"	chr13	+	104234146	104234232	104234146	104234219	104236178	104236225
609	"Carf"	"Carf"	chr1	+	60105310	60105434	60105310	60105427	60108082	60108200
610	"Slc35b3"	"Slc35b3"	chr13	-	38960409	38960537	38960431	38960537	38955648	38955936
611	"Tubd1"	"Tubd1"	chr11	+	86544990	86545336	86544990	86545230	86548782	86549002
612	"Trafd1"	"Trafd1"	chr5	-	121373137	121373474	121373149	121373474	121372602	121372675
613	"Gpatch4"	"Gpatch4"	chr3	+	88043105	88043793	88043105	88043179	88051161	88051289
614	"Slc25a14"	"Slc25a14"	chrX	+	48623961	48624206	48623961	48624197	48625595	48625640
615	"Slc25a14"	"Slc25a14"	chrX	+	48623961	48624206	48623961	48624197	48629251	48629345
616	"Fibp"	"Fibp"	chr19	+	5463170	5463325	5463170	5463304	5463603	5463712
617	"Gyltl1b"	"Gyltl1b"	chr2	-	92370345	92370663	92370565	92370663	92370176	92370259
618	"Gyltl1b"	"Gyltl1b"	chr2	-	92370562	92370663	92370565	92370663	92370176	92370259
619	"Gyltl1b"	"Gyltl1b"	chr2	-	92370345	92370663	92370562	92370663	92370176	92370259
620	"Eci2"	"Eci2"	chr13	-	34993829	34994144	34994013	34994144	34993067	34993230
621	"Cd22"	"Cd22"	chr7	-	30875852	30876173	30875854	30876173	30873134	30873419
622	"Cd22"	"Cd22"	chr7	-	30873115	30873419	30873134	30873419	30872735	30872999
623	"Arhgef2"	"Arhgef2"	chr3	+	88632275	88632339	88632275	88632333	88632912	88633042
624	"1700095B10Rik"	"1700095B10Rik"	chr5	+	112795414	112795598	112795414	112795501	112798828	112798964
625	"Rreb1"	"Rreb1"	chr13	+	37893771	37895198	37893771	37893984	37898411	37898501
626	"Neurl4"	"Neurl4"	chr11	+	69907836	69908012	69907836	69908006	69908095	69908227
627	"Sema6c"	"Sema6c"	chr3	+	95167623	95167726	95167623	95167680	95167998	95168100
628	"Sema6c"	"Sema6c"	chr3	+	95160419	95160712	95160419	95160698	95164338	95164513
629	"Rpl31"	"Rpl31"	chr1	+	39367850	39368006	39367850	39367934	39368148	39368255
630	"Pacsin2"	"Pacsin2"	chr15	-	83432663	83432850	83432751	83432850	83401866	83401999
631	"Aldh3a1"	"Aldh3a1"	chr11	+	61208741	61208913	61208741	61208781	61212226	61212393
632	"Pcdh15"	"Pcdh15"	chr10	+	74626686	74626843	74626686	74626842	74630510	74634765
633	"Pcdh8"	"Pcdh8"	chr14	-	79768496	79771312	79768787	79771312	79768110	79768321
634	"Slc39a11"	"Slc39a11"	chr11	-	113463950	113464095	113463971	113464095	113369727	113369898
635	"Amph"	"Amph"	chr13	+	19121274	19121331	19121274	19121319	19125025	19125148
636	"Cox6b2"	"Cox6b2"	chr7	-	4752060	4752161	4752107	4752161	4751791	4751975
637	"Cox6b2"	"Cox6b2"	chr7	-	4752060	4752161	4752103	4752161	4751791	4751975
638	"Cox6b2"	"Cox6b2"	chr7	-	4752103	4752161	4752107	4752161	4751791	4751975
639	"Llgl2"	"Llgl2"	chr11	+	115851007	115851230	115851007	115851158	115852116	115852273
640	"Mkks"	"Mkks"	chr2	-	136891042	136891406	136891278	136891406	136885472	136885700
641	"Inpp4a"	"Inpp4a"	chr1	+	37379921	37380177	37379921	37380060	37383338	37383371
642	"Inpp4a"	"Inpp4a"	chr1	+	37379921	37380177	37379921	37380060	37387697	37387870
643	"1700008K24Rik"	"1700008K24Rik"	chr17	-	49113172	49113533	49113316	49113533	49112263	49112849
644	"1700008K24Rik"	"1700008K24Rik"	chr17	-	49113316	49113533	49113433	49113533	49112263	49112849
645	"1700008K24Rik"	"1700008K24Rik"	chr17	-	49113172	49113533	49113433	49113533	49112263	49112849
646	"Zdhhc24"	"Zdhhc24"	chr19	+	4878667	4879029	4878667	4878736	4880120	4880398
647	"Prc1"	"Prc1"	chr7	+	80311069	80311180	80311069	80311171	80312216	80312327
648	"Prc1"	"Prc1"	chr7	+	80313031	80313208	80313031	80313131	80315113	80316259
649	"Usp33"	"Usp33"	chr3	+	152389740	152389843	152389740	152389831	152391649	152391718
650	"Fbxo41"	"Fbxo41"	chr6	-	85502702	85502994	85502708	85502994	85483825	85484863
651	"Nfib"	"Nfib"	chr4	-	82323544	82323710	82323571	82323710	82320473	82320556
652	"Dmr"	"Dmr"	chr5	+	144358524	144358626	144358524	144358550	144360452	144361005
653	"Ddx6"	"Ddx6"	chr9	+	44604891	44604984	44604891	44604927	44607122	44607592
654	"Ddx6"	"Ddx6"	chr9	+	44604891	44604952	44604891	44604927	44607122	44607592
655	"Ddx6"	"Ddx6"	chr9	+	44604891	44604984	44604891	44604952	44607122	44607592
656	"Ephx2"	"Ephx2"	chr14	-	66124254	66124522	66124334	66124522	66116710	66116795
657	"Pum2"	"Pum2"	chr12	+	8744614	8744749	8744614	8744743	8747156	8747294
658	"Zfml"	"Zfml"	chr6	+	83914352	83914489	83914352	83914479	83928652	83930165
659	"Mapk8ip3"	"Mapk8ip3"	chr17	-	24917994	24918136	24918087	24918136	24914458	24914705
660	"Mapk8ip3"	"Mapk8ip3"	chr17	-	24906146	24906228	24906173	24906228	24905167	24905298
661	"Tek"	"Tek"	chr4	+	94851722	94851877	94851722	94851874	94853368	94853579
662	"Gtf2a2"	"Gtf2a2"	chr9	+	70012547	70012952	70012547	70012661	70015291	70015410
663	"Pih1d1"	"Pih1d1"	chr7	+	45154302	45154540	45154302	45154420	45156305	45156399
664	"Pabpc4"	"Pabpc4"	chr4	+	123295201	123295321	123295201	123295273	123295929	123296057
665	"Sybu"	"Sybu"	chr15	-	44683306	44683450	44683347	44683450	44677534	44677738
666	"Dcx"	"Dcx"	chrX	-	143870606	143870704	143870609	143870704	143855841	143863607
667	"Dcx"	"Dcx"	chrX	-	143875754	143875892	143875769	143875892	143870609	143870704
668	"Tgm1"	"Tgm1"	chr14	-	55713287	55713492	55713386	55713492	55712433	55712754
669	"Arhgap8"	"Arhgap8"	chr15	+	84720051	84720127	84720051	84720107	84729331	84729338
670	"Arhgap8"	"Arhgap8"	chr15	+	84720051	84720127	84720051	84720107	84732895	84733029
671	"Fam71d"	"Fam71d"	chr12	+	78699152	78699218	78699152	78699213	78710269	78710426
672	"Trp63"	"Trp63"	chr16	+	25866074	25866211	25866074	25866199	25868166	25868249
673	"C030006K11Rik"	"C030006K11Rik"	chr15	-	76723592	76723845	76723654	76723845	76723170	76723219
674	"Sh2d2a"	"Sh2d2a"	chr3	+	87851722	87851875	87851722	87851851	87852066	87855722
675	"Angel2"	"Angel2"	chr1	+	190928504	190928758	190928504	190928717	190932866	190933192
676	"Zfp811"	"Zfp811"	chr17	-	32800367	32800447	32800386	32800447	32795675	32798873
677	"Atp4a"	"Atp4a"	chr7	+	30720216	30720367	30720216	30720340	30720466	30720635
678	"Tssc4"	"Tssc4"	chr7	+	143069754	143069850	143069754	143069820	143069935	143071087
679	"A130010J15Rik"	"A130010J15Rik"	chr1	+	193173576	193173780	193173576	193173770	193174244	193177832
680	"Sorbs2"	"Sorbs2"	chr8	+	45799709	45799801	45799709	45799798	45800964	45801011
681	"Josd2"	"Josd2"	chr7	+	44467979	44468190	44467979	44468159	44468809	44468969
682	"Josd2"	"Josd2"	chr7	+	44467979	44468190	44467979	44468159	44468806	44468969
683	"Sphk1"	"Sphk1"	chr11	+	116532443	116532691	116532443	116532577	116533969	116534173
684	"Cyb561d1"	"Cyb561d1"	chr3	-	108200626	108200834	108200759	108200834	108200124	108200162
685	"Tacc2"	"Tacc2"	chr7	+	130734948	130735228	130734948	130735150	130739811	130739873
686	"Slc38a3"	"Slc38a3"	chr9	-	107667135	107667399	107667303	107667399	107659094	107659244
687	"Lrrcc1"	"Lrrcc1"	chr3	+	14539910	14540114	14539910	14540066	14545495	14545692
688	"Zbtb24"	"Zbtb24"	chr10	+	41455672	41455772	41455672	41455756	41456531	41456615
689	"Mpp6"	"Mpp6"	chr6	+	50110240	50110464	50110240	50110454	50143718	50143784
690	"Oscar"	"Oscar"	chr7	-	3616022	3616157	3616040	3616157	3615483	3615516
691	"A230103J11Rik"	"A230103J11Rik"	chr8	-	85060243	85060460	85060406	85060460	85054978	85055232
692	"Smarcb1"	"Smarcb1"	chr10	-	75916772	75916911	75916799	75916911	75915063	75915193
693	"Gpr64"	"Gpr64"	chrX	+	160458834	160458882	160458834	160458873	160461342	160461381
694	"Add1"	"Add1"	chr5	+	34616562	34616907	34616562	34616814	34619349	34619451
695	"Cnbp"	"Cnbp"	chr6	-	87845655	87845793	87845676	87845793	87845464	87845557
696	"Syt6"	"Syt6"	chr3	+	103575281	103575606	103575281	103575540	103585424	103585690
697	"Cnot6"	"Cnot6"	chr11	-	49685247	49685352	49685262	49685352	49685086	49685155
698	"Arntl2"	"Arntl2"	chr6	+	146828098	146828186	146828098	146828159	146829692	146829801
699	"Lrrc61"	"Lrrc61"	chr6	+	48554798	48554982	48554798	48554893	48568136	48570722
700	"Mtfr1"	"Mtfr1"	chr3	+	19187328	19187548	19187328	19187386	19200025	19200167
701	"Hadhb"	"Hadhb"	chr5	+	30155252	30155386	30155252	30155339	30163668	30163743
702	"Hadhb"	"Hadhb"	chr5	+	30155252	30155386	30155252	30155382	30163668	30163743
703	"Hadhb"	"Hadhb"	chr5	+	30155252	30155382	30155252	30155339	30163668	30163743
704	"Adck1"	"Adck1"	chr12	+	88360513	88360783	88360513	88360595	88368334	88368480
705	"St7"	"St7"	chr6	+	17921988	17922139	17921988	17922124	17930765	17930858
706	"Skil"	"Skil"	chr3	+	31113407	31113640	31113407	31113502	31116815	31117039
707	"Klk6"	"Klk6"	chr7	+	43824543	43824595	43824543	43824591	43825509	43825665
708	"Gatad2a"	"Gatad2a"	chr8	-	69912163	69912238	69912222	69912238	69911676	69911869
709	"Gatad2a"	"Gatad2a"	chr8	-	69916559	69916700	69916568	69916700	69916283	69916448
710	"Atp2a2"	"Atp2a2"	chr5	-	122455892	122457426	122457302	122457426	122453512	122454304
711	"Tcl1"	"Tcl1"	chr12	-	105218658	105218829	105218707	105218829	105218222	105218292
712	"Ncor1"	"Ncor1"	chr11	-	62354370	62354472	62354382	62354472	62353233	62353334
713	"Ncor1"	"Ncor1"	chr11	-	62349352	62349493	62349394	62349493	62345234	62345318
714	"Ncor1"	"Ncor1"	chr11	-	62378496	62378654	62378514	62378654	62376634	62376761
715	"Daam1"	"Daam1"	chr12	+	71831067	71831331	71831067	71831196	71895726	71895946
716	"Nmi"	"Nmi"	chr2	-	51972908	51973208	51972973	51973208	51960570	51960660
717	"Ftx"	"Ftx"	chrX	-	103613022	103613195	103613043	103613195	103609303	103609416
718	"Amigo2"	"Amigo2"	chr15	-	97246940	97247287	97246972	97247287	97244073	97246597
719	"Fam160a2"	"Fam160a2"	chr7	-	105383780	105384572	105384374	105384572	105381398	105381577
720	"Fam160a2"	"Fam160a2"	chr7	-	105384945	105385151	105384987	105385151	105383780	105384572
721	"Cpeb3"	"Cpeb3"	chr19	-	37139061	37139221	37139130	37139221	37126331	37126388
722	"Cpeb3"	"Cpeb3"	chr19	-	37207232	37207471	37207294	37207471	37173966	37174985
723	"Alg11"	"Alg11"	chr8	+	22061885	22062120	22061885	22062116	22064999	22065931
724	"Cd97"	"Cd97"	chr8	-	83734295	83734352	83734301	83734352	83734008	83734125
725	"Hdac10"	"Hdac10"	chr15	-	89126629	89126706	89126640	89126706	89126377	89126437
726	"Hnrnpa3"	"Hnrnpa3"	chr2	+	75659258	75659389	75659258	75659323	75661465	75661588
727	"Tyrp1"	"Tyrp1"	chr4	+	80834212	80834416	80834212	80834401	80834988	80835458
728	"Tyrp1"	"Tyrp1"	chr4	+	80834212	80834416	80834212	80834395	80834988	80835458
729	"Tyrp1"	"Tyrp1"	chr4	+	80834212	80834401	80834212	80834395	80834988	80835458
730	"Hnrnpc"	"Hnrnpc"	chr14	-	52081788	52081903	52081827	52081903	52081259	52081307
731	"Stx16"	"Stx16"	chr2	+	174077050	174077189	174077050	174077138	174090620	174090728
732	"Stx16"	"Stx16"	chr2	+	174077050	174077189	174077050	174077138	174084645	174084657
733	"Cd83"	"Cd83"	chr13	+	43797532	43797728	43797532	43797721	43799601	43799708
734	"Strada"	"Strada"	chr11	-	106164430	106164473	106164466	106164473	106162973	106164191
735	"Mea1"	"Mea1"	chr17	+	46680985	46681162	46680985	46681133	46681616	46681897
736	"Mocs2"	"Mocs2"	chr13	+	114825210	114825361	114825210	114825265	114826157	114826281
737	"Brd4"	"Brd4"	chr17	-	32224083	32224222	32224086	32224222	32221872	32222165
738	"Brd4"	"Brd4"	chr17	-	32252996	32253200	32253040	32253200	32229416	32229735
739	"Pemt"	"Pemt"	chr11	-	60046339	60046489	60046343	60046489	60031712	60031820
740	"Calca"	"Calca"	chr7	-	114636187	114636357	114636211	114636357	114635126	114635221
741	"Pard3"	"Pard3"	chr8	+	127409555	127409707	127409555	127409704	127410728	127410773
742	"Slc17a1"	"Slc17a1"	chr13	+	23870272	23870443	23870272	23870351	23872558	23872627
743	"C87436"	"C87436"	chr6	+	86438645	86439258	86438645	86438794	86443726	86443975
744	"B4galt4"	"B4galt4"	chr16	+	38742258	38742435	38742258	38742368	38752001	38752399
745	"Nfu1"	"Nfu1"	chr6	+	87020718	87020842	87020718	87020839	87023127	87023188
746	"Hormad1"	"Hormad1"	chr3	+	95559676	95559732	95559676	95559723	95561227	95561280
747	"Ndufs8"	"Ndufs8"	chr19	-	3912469	3912774	3912709	3912774	3911688	3911746
748	"Ndufs8"	"Ndufs8"	chr19	-	3912466	3912774	3912709	3912774	3911688	3911746
749	"Ndufs8"	"Ndufs8"	chr19	-	3912466	3912774	3912469	3912774	3911688	3911746
750	"Tbc1d9b"	"Tbc1d9b"	chr11	+	50158661	50158760	50158661	50158757	50159642	50159711
751	"Mbd5"	"Mbd5"	chr2	+	49272040	49273057	49272040	49272367	49274562	49274774
752	"Celf4"	"Celf4"	chr18	-	25537676	25537755	25537706	25537755	25504889	25505015
753	"Celf4"	"Celf4"	chr18	-	25491080	25491224	25491140	25491224	25486793	25486965
754	"Bdnf"	"Bdnf"	chr2	+	109675896	109676395	109675896	109676100	109723381	109727043
755	"Bdnf"	"Bdnf"	chr2	+	109675896	109676395	109675896	109676312	109723381	109727043
756	"Bdnf"	"Bdnf"	chr2	+	109675896	109676312	109675896	109676100	109723381	109727043
757	"Ahsg"	"Ahsg"	chr16	+	22894324	22894435	22894324	22894414	22894794	22894879
758	"Aurkc"	"Aurkc"	chr7	+	6995384	6995834	6995384	6995712	6996267	6996301
759	"Aurkc"	"Aurkc"	chr7	+	6995384	6995834	6995384	6995548	6996267	6996301
760	"Aurkc"	"Aurkc"	chr7	+	6995384	6995712	6995384	6995548	6996267	6996301
761	"Ncf1"	"Ncf1"	chr5	-	134221987	134222175	134222029	134222175	134220258	134221868
762	"Sh2b1"	"Sh2b1"	chr7	-	126468419	126468641	126468472	126468641	126466992	126467773
763	"Sh2b1"	"Sh2b1"	chr7	-	126468419	126468641	126468472	126468641	126467949	126468049
764	"Sh2b1"	"Sh2b1"	chr7	-	126474618	126475130	126474995	126475130	126472072	126473094
765	"Sema6d"	"Sema6d"	chr2	+	124662203	124662371	124662203	124662359	124664020	124667789
766	"Rhpn1"	"Rhpn1"	chr15	+	75713001	75713078	75713001	75713024	75713218	75713365
767	"Rpl34"	"Rpl34"	chr3	-	130730120	130730337	130730188	130730337	130729228	130729302
768	"4732471J01Rik"	"4732471J01Rik"	chr7	+	25396689	25396976	25396689	25396906	25417400	25417509
769	"Pard6a"	"Pard6a"	chr8	+	105702173	105702396	105702173	105702306	105702607	105703494
770	"Pard6a"	"Pard6a"	chr8	+	105701147	105701317	105701147	105701286	105702173	105702396
771	"Fam114a2"	"Fam114a2"	chr11	-	57514073	57514288	57514094	57514288	57513635	57513735
772	"Cbfa2t2"	"Cbfa2t2"	chr2	+	154500399	154500543	154500399	154500539	154504552	154504794
773	"Plp1"	"Plp1"	chrX	+	136831952	136832214	136831952	136832109	136833267	136833436
774	"Milr1"	"Milr1"	chr11	+	106766952	106767047	106766952	106767023	106768401	106768794
775	"Rarb"	"Rarb"	chr14	-	16574857	16575476	16575211	16575476	16548413	16548562
776	"A830018L16Rik"	"A830018L16Rik"	chr1	+	11747964	11748100	11747964	11748091	11798480	11798566
777	"Astn1"	"Astn1"	chr1	+	158510954	158511146	158510954	158511122	158520443	158520528
778	"Bcl2l11"	"Bcl2l11"	chr2	+	128128619	128129014	128128619	128128756	128147084	128147194
779	"Eftud1"	"Eftud1"	chr7	+	82648613	82648678	82648613	82648649	82649525	82649631
780	"Wwp1"	"Wwp1"	chr4	-	19639951	19640080	19640038	19640080	19638774	19638850
781	"Rbm43"	"Rbm43"	chr2	-	51934831	51935009	51934938	51935009	51932399	51932523
782	"Terf2"	"Terf2"	chr8	-	107076609	107076996	107076878	107076996	107072559	107072645
783	"Fbxo44"	"Fbxo44"	chr4	-	148159742	148160094	148160033	148160094	148158536	148158823
784	"Gm3139"	"Gm3139"	chr5	+	94526283	94526435	94526283	94526395	94534821	94535135
785	"Taf1"	"Taf1"	chrX	+	101590472	101590594	101590472	101590589	101593939	101594065
786	"Myo18a"	"Myo18a"	chr11	+	77815855	77815999	77815855	77815891	77817618	77817706
787	"Klc1"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111806007	111806074
788	"Klc1"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111793648	111793699
789	"Klc1"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111795547	111795678
790	"Klc1"	"Klc1"	chr12	+	111789324	111789486	111789324	111789459	111794336	111794899
791	"Dapk1"	"Dapk1"	chr13	+	60760634	60761884	60760634	60761863	60762356	60763191
792	"Lsm10"	"Lsm10"	chr4	+	126096652	126096809	126096652	126096707	126097828	126098584
793	"Arhgef9"	"Arhgef9"	chrX	-	95165599	95166539	95166423	95166539	95130835	95131015
794	"Flrt3"	"Flrt3"	chr2	-	140662707	140663459	140663260	140663459	140658197	140661751
795	"Psma7"	"Psma7"	chr2	-	180041638	180042464	180042277	180042464	180039352	180039479
796	"Dclk1"	"Dclk1"	chr3	+	55477804	55477937	55477804	55477889	55480333	55480442
797	"C430002N11Rik"	"C430002N11Rik"	chr9	+	96765561	96765716	96765561	96765678	96769950	96770096
798	"Tulp2"	"Tulp2"	chr7	+	45516238	45516376	45516238	45516340	45516515	45516686
799	"Tulp2"	"Tulp2"	chr7	+	45518585	45518906	45518585	45518885	45519730	45519843
800	"Gria3"	"Gria3"	chrX	+	41672218	41672477	41672218	41672466	41676339	41678601
801	"Cpsf7"	"Cpsf7"	chr19	+	10533292	10533465	10533292	10533438	10535103	10535518
802	"Spp1"	"Spp1"	chr5	+	104435110	104435248	104435110	104435196	104436374	104436442
803	"Rps27"	"Rps27"	chr3	-	90213380	90213648	90213609	90213648	90213192	90213301
804	"Zdhhc12"	"Zdhhc12"	chr2	-	30093446	30093635	30093488	30093635	30092404	30092541
805	"Egfl7"	"Egfl7"	chr2	+	26592117	26592280	26592117	26592241	26592417	26592682
806	"Tbc1d7"	"Tbc1d7"	chr13	-	43153069	43153199	43153183	43153199	43151741	43151980
807	"Tbc1d7"	"Tbc1d7"	chr13	-	43171308	43171501	43171328	43171501	43169801	43169947
808	"Ufd1l"	"Ufd1l"	chr16	+	18814829	18814962	18814829	18814936	18815328	18815361
809	"Zdhhc6"	"Zdhhc6"	chr19	-	55315679	55316032	55315795	55316032	55314300	55314772
810	"Pnoc"	"Pnoc"	chr14	-	65404703	65405186	65404759	65405186	65400672	65401861
811	"Keap1"	"Keap1"	chr9	-	21238907	21239332	21239075	21239332	21237070	21237756
812	"Keap1"	"Keap1"	chr9	-	21238792	21239332	21238907	21239332	21237070	21237756
813	"Keap1"	"Keap1"	chr9	-	21238792	21239332	21239075	21239332	21237070	21237756
814	"Zcchc18"	"Zcchc18"	chrX	+	136993154	136993404	136993154	136993352	136993706	136993761
815	"Fignl1"	"Fignl1"	chr11	-	11808884	11808962	11808894	11808962	11806095	11806215
816	"Rpl22"	"Rpl22"	chr4	+	152329259	152329413	152329259	152329409	152330003	152330128
817	"Ncor2"	"Ncor2"	chr5	-	125028611	125028798	125028620	125028798	125026801	125027217
818	"Mtf2"	"Mtf2"	chr5	+	108081136	108081222	108081136	108081218	108086998	108087094
819	"Noxa1"	"Noxa1"	chr2	-	25087129	25087199	25087153	25087199	25086938	25087027
820	"Spin1"	"Spin1"	chr13	+	51100879	51101065	51100879	51100990	51123087	51123288
821	"Adal"	"Adal"	chr2	+	121140427	121140666	121140427	121140609	121142092	121142303
822	"Dynlrb1"	"Dynlrb1"	chr2	+	155236607	155236940	155236607	155236936	155242730	155242806
823	"Lyn"	"Lyn"	chr4	+	3738724	3738861	3738724	3738798	3742441	3742487
824	"Smim22"	"Smim22"	chr16	+	5007971	5008069	5007971	5008054	5008205	5008308
825	"Polr2k"	"Polr2k"	chr15	+	36174009	36174213	36174009	36174081	36174986	36175056
826	"March1"	"March1"	chr8	+	66456052	66456200	66456052	66456188	66468231	66471637
827	"Etl4"	"Etl4"	chr2	+	20785043	20785500	20785043	20785467	20788427	20788611
828	"Ehbp1l1"	"Ehbp1l1"	chr19	-	5717661	5720407	5720184	5720407	5717038	5717196
829	"Flcn"	"Flcn"	chr11	-	59809659	59810039	59809699	59810039	59807799	59807915
830	"1700042G15Rik"	"1700042G15Rik"	chr4	-	57362074	57362219	57362121	57362219	57359791	57361417
831	"Zfp37"	"Zfp37"	chr4	-	62208319	62208546	62208328	62208546	62205023	62205108
832	"St3gal3"	"St3gal3"	chr4	-	118134403	118134946	118134733	118134946	118107548	118107693
833	"St3gal3"	"St3gal3"	chr4	-	118134389	118134946	118134733	118134946	118107548	118107693
834	"St3gal3"	"St3gal3"	chr4	-	118134389	118134946	118134403	118134946	118107548	118107693
835	"Kctd18"	"Kctd18"	chr1	-	57965328	57965540	57965350	57965540	57963067	57963261
836	"Nup88"	"Nup88"	chr11	-	70969086	70969973	70969648	70969973	70967847	70968017
837	"4930481A15Rik"	"4930481A15Rik"	chr19	+	5417393	5418251	5417393	5417466	5422120	5422847
838	"Cd2bp2"	"Cd2bp2"	chr7	-	127195786	127196077	127195928	127196077	127195360	127195467
839	"Cd2bp2"	"Cd2bp2"	chr7	-	127195786	127196077	127195914	127196077	127195360	127195467
840	"Cd2bp2"	"Cd2bp2"	chr7	-	127195914	127196077	127195928	127196077	127195360	127195467
841	"Trerf1"	"Trerf1"	chr17	+	47319351	47319678	47319351	47319618	47323277	47323662
842	"Nrde2"	"Nrde2"	chr12	-	100151210	100151334	100151225	100151334	100149816	100150050
843	"Mst1r"	"Mst1r"	chr9	+	107906888	107908408	107906888	107908380	107911519	107911708
844	"Uspl1"	"Uspl1"	chr5	+	149187707	149187876	149187707	149187834	149188344	149188473
845	"Plekhb1"	"Plekhb1"	chr7	-	100658292	100658456	100658302	100658456	100656734	100656810
846	"Tmem161b"	"Tmem161b"	chr13	+	84283984	84284185	84283984	84284125	84286684	84286798
847	"Pglyrp2"	"Pglyrp2"	chr17	-	32417980	32418988	32418107	32418988	32416877	32417088
848	"Pglyrp2"	"Pglyrp2"	chr17	-	32416877	32417088	32416906	32417088	32415805	32416103
849	"Zfp740"	"Zfp740"	chr15	+	102204570	102205086	102204570	102204883	102205228	102205305
850	"Zfp740"	"Zfp740"	chr15	+	102204570	102205086	102204570	102204883	102207770	102207920
851	"Lgals8"	"Lgals8"	chr13	-	12461240	12461738	12461426	12461738	12459173	12459316
852	"Lgals8"	"Lgals8"	chr13	-	12453257	12453404	12453284	12453404	12452721	12452778
853	"Cspg5"	"Cspg5"	chr9	+	110256144	110256301	110256144	110256220	110262059	110262576
854	"Rangrf"	"Rangrf"	chr11	-	68973116	68973273	68973137	68973273	68972942	68973028
855	"Ush1c"	"Ush1c"	chr7	-	46196703	46196820	46196711	46196820	46195350	46195734
856	"Setdb1"	"Setdb1"	chr3	-	95357026	95357202	95357064	95357202	95355933	95356202
857	"Ccpg1"	"Ccpg1"	chr9	+	73011929	73013326	73011929	73012992	73015331	73015999
858	"Gprasp2"	"Gprasp2"	chrX	+	135840618	135840694	135840618	135840690	135840852	135840924
859	"Acr"	"Acr"	chr15	+	89568325	89568438	89568325	89568434	89569336	89569543
860	"Clta"	"Clta"	chr4	+	44012642	44013008	44012642	44013002	44018812	44018850
861	"Pacs2"	"Pacs2"	chr12	+	113061072	113061211	113061072	113061205	113061639	113061744
862	"Tirap"	"Tirap"	chr9	-	35199210	35199319	35199220	35199319	35191573	35191696
863	"Plin1"	"Plin1"	chr7	-	79732685	79732776	79732741	79732776	79732096	79732155
864	"Zfyve27"	"Zfyve27"	chr19	+	42170566	42170785	42170566	42170668	42171545	42171743
865	"Arhgap25"	"Arhgap25"	chr6	-	87466009	87466594	87466472	87466594	87465500	87465697
