ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
579	"Prom1"	"Prom1"	chr5	-	44055877	44056083	44055877	44056068	44063125	44063184
580	"Fkbp10"	"Fkbp10"	chr11	+	100422625	100422818	100422628	100422818	100421943	100422089
581	"Orc2"	"Orc2"	chr1	-	58501841	58501890	58501841	58501884	58504771	58505109
582	"H2afy"	"H2afy"	chr13	-	56096123	56096234	56096123	56096231	56104301	56104499
583	"Cacna1g"	"Cacna1g"	chr11	-	94459093	94459877	94459093	94459826	94461892	94461985
584	"Nudt6"	"Nudt6"	chr3	-	37404981	37405494	37404981	37405491	37409507	37409562
585	"Pla2g12a"	"Pla2g12a"	chr3	+	129894768	129895825	129894837	129895825	129890267	129890433
586	"Zfp410"	"Zfp410"	chr12	+	84325570	84325789	84325602	84325789	84322883	84323019
587	"Sigmar1"	"Sigmar1"	chr4	-	41738492	41739580	41738492	41739466	41740549	41740642
588	"Sigmar1"	"Sigmar1"	chr4	-	41738492	41739580	41738492	41739450	41740549	41740642
589	"Sigmar1"	"Sigmar1"	chr4	-	41738492	41739466	41738492	41739450	41740549	41740642
590	"Tsks"	"Tsks"	chr7	+	44951835	44951946	44951862	44951946	44951038	44951122
591	"Tmem67"	"Tmem67"	chr4	-	12075454	12075529	12075454	12075525	12075622	12075692
592	"Smap1"	"Smap1"	chr1	-	23866216	23866297	23866216	23866293	23876373	23876449
593	"Gnb1l"	"Gnb1l"	chr16	+	18552366	18552582	18552408	18552582	18548092	18548191
594	"Gnb1l"	"Gnb1l"	chr16	+	18544110	18544273	18544114	18544273	18540971	18541097
595	"Ube2w"	"Ube2w"	chr1	-	16585275	16585431	16585275	16585352	16597950	16598053
596	"Fert2"	"Fert2"	chr17	+	63981479	63981686	63981482	63981686	63973064	63973157
597	"Sfxn3"	"Sfxn3"	chr19	+	45049103	45049267	45049106	45049267	45047575	45047890
598	"Htatip2"	"Htatip2"	chr7	+	49759541	49759793	49759597	49759793	49759105	49759145
599	"Htatip2"	"Htatip2"	chr7	+	49759541	49759793	49759597	49759793	49759105	49759311
600	"Tmem179b"	"Tmem179b"	chr19	-	8773504	8773692	8773504	8773622	8774334	8774467
601	"Glcci1"	"Glcci1"	chr6	+	8573181	8573298	8573184	8573298	8558499	8558586
602	"Glra1"	"Glra1"	chr11	-	55514238	55515127	55514238	55515103	55520921	55521068
603	"Nphp1"	"Nphp1"	chr2	-	127768170	127768258	127768170	127768255	127769614	127769657
604	"Nphp1"	"Nphp1"	chr2	-	127766023	127766121	127766023	127766118	127768170	127768258
605	"Uqcc1"	"Uqcc1"	chr2	-	155910356	155910467	155910356	155910464	155911740	155911836
606	"Cbs"	"Cbs"	chr17	-	31632827	31633154	31632827	31633151	31637082	31637205
607	"Inca1"	"Inca1"	chr11	-	70695863	70696043	70695863	70695948	70699987	70700155
608	"Sox17"	"Sox17"	chr1	-	4493099	4493490	4493099	4493466	4493771	4493863
609	"Sox17"	"Sox17"	chr1	-	4495135	4495942	4495135	4495198	4496290	4497354
610	"Ciz1"	"Ciz1"	chr2	+	32370031	32370125	32370046	32370125	32367302	32367532
611	"1700034J05Rik"	"1700034J05Rik"	chr6	-	146951300	146952500	146951300	146952497	146952885	146953586
612	"Clec4d"	"Clec4d"	chr6	+	123267991	123268143	123267994	123268143	123267054	123267162
613	"Rffl"	"Rffl"	chr11	-	82812399	82812813	82812399	82812810	82818415	82818603
614	"Nol8"	"Nol8"	chr13	+	49654346	49654502	49654350	49654502	49653077	49653682
615	"Celf2"	"Celf2"	chr2	-	6539698	6546779	6539698	6545675	6547041	6547213
616	"Celf2"	"Celf2"	chr2	-	6553784	6553982	6553784	6553964	6560670	6560790
617	"Lyrm1"	"Lyrm1"	chr7	+	119909670	119909962	119909803	119909962	119895860	119895890
618	"Liph"	"Liph"	chr16	-	21974057	21974147	21974057	21974141	21976232	21976334
619	"Ubap2l"	"Ubap2l"	chr3	-	90002278	90002476	90002278	90002473	90003244	90003312
620	"Atl2"	"Atl2"	chr17	-	79848389	79850793	79848389	79850278	79852524	79852956
621	"Ncaph2"	"Ncaph2"	chr15	+	89370600	89370675	89370603	89370675	89370394	89370488
622	"Smarca4"	"Smarca4"	chr9	+	21699799	21699908	21699802	21699908	21686021	21686275
623	"Smarca4"	"Smarca4"	chr9	+	21686012	21686275	21686021	21686275	21678928	21679147
624	"Ly6a"	"Ly6a"	chr15	-	74997534	74997632	74997534	74997617	74997847	74998031
625	"Ly6a"	"Ly6a"	chr15	-	74997534	74997632	74997534	74997617	74997878	74998031
626	"Gdap2"	"Gdap2"	chr3	+	100186569	100186729	100186607	100186729	100182676	100182753
627	"Acbd5"	"Acbd5"	chr2	+	23099561	23099764	23099564	23099764	23094288	23094517
628	"BC051142"	"BC051142"	chr17	+	34417241	34417533	34417462	34417533	34416466	34416604
629	"Ccdc53"	"Ccdc53"	chr10	+	88219249	88219360	88219252	88219360	88215966	88216074
630	"Dact1"	"Dact1"	chr12	+	71317059	71320107	71317170	71320107	71313784	71313940
631	"Scgb2b27"	"Scgb2b27"	chr7	-	34011918	34012427	34011918	34012179	34013172	34013354
632	"Nrxn3"	"Nrxn3"	chr12	+	90331787	90334933	90332108	90334933	90283571	90283650
633	"Slc38a10"	"Slc38a10"	chr11	-	120103950	120106036	120103950	120106033	120106433	120106610
634	"Immt"	"Immt"	chr6	+	71852729	71852867	71852762	71852867	71851771	71851880
635	"Prpf31"	"Prpf31"	chr7	+	3638630	3638758	3638648	3638758	3636661	3636751
636	"Mpv17l"	"Mpv17l"	chr16	+	13946528	13946587	13946557	13946587	13944665	13944736
637	"Gls2"	"Gls2"	chr10	+	128200143	128200302	128200172	128200302	128199636	128199758
638	"Ankra2"	"Ankra2"	chr13	+	98273377	98273918	98273806	98273918	98272771	98272852
639	"A830010M20Rik"	"A830010M20Rik"	chr5	+	107506875	107512556	107508810	107512556	107504990	107505130
640	"Tmem176b"	"Tmem176b"	chr6	-	48838171	48838365	48838171	48838362	48840360	48840453
641	"0610010K14Rik"	"0610010K14Rik"	chr11	-	70235203	70235468	70235203	70235464	70236023	70236211
642	"0610010K14Rik"	"0610010K14Rik"	chr11	-	70235203	70235468	70235203	70235464	70235695	70235800
643	"Rufy4"	"Rufy4"	chr1	+	74127845	74127952	74127868	74127952	74127591	74127723
644	"Clmn"	"Clmn"	chr12	-	104773772	104773898	104773772	104773843	104774488	104774549
645	"Nde1"	"Nde1"	chr16	+	14191589	14192923	14191717	14192923	14190086	14190232
646	"Nde1"	"Nde1"	chr16	+	14191717	14192923	14192341	14192923	14190086	14190232
647	"Nde1"	"Nde1"	chr16	+	14191589	14192923	14192341	14192923	14190086	14190232
648	"Fnbp1"	"Fnbp1"	chr2	-	31036117	31036257	31036117	31036254	31036541	31036663
649	"Fnbp1"	"Fnbp1"	chr2	-	31052984	31053167	31052984	31053137	31054023	31054218
650	"9930012K11Rik"	"9930012K11Rik"	chr14	-	70155849	70155956	70155849	70155953	70156160	70156276
651	"Inpp5e"	"Inpp5e"	chr2	-	26396248	26397971	26396248	26397924	26398555	26398692
652	"Inpp5e"	"Inpp5e"	chr2	-	26401600	26401785	26401600	26401698	26402099	26402223
653	"Naaa"	"Naaa"	chr5	-	92276918	92277083	92276918	92277077	92277911	92278181
654	"Meis3"	"Meis3"	chr7	+	16178950	16179100	16179001	16179100	16178744	16178795
655	"Chchd7"	"Chchd7"	chr4	+	3942634	3942819	3942720	3942819	3941245	3941311
656	"Chchd7"	"Chchd7"	chr4	+	3939378	3939526	3939423	3939526	3938887	3938962
657	"Chchd7"	"Chchd7"	chr4	+	3939378	3939526	3939423	3939526	3938887	3939131
658	"B4galt2"	"B4galt2"	chr4	-	117881314	117881705	117881314	117881670	117881775	117881817
659	"Mup1"	"Mup1"	chr4	-	60499055	60499142	60499055	60499101	60499265	60499367
660	"Btla"	"Btla"	chr16	+	45244152	45244311	45244155	45244311	45242705	45242741
661	"Igdcc4"	"Igdcc4"	chr9	+	65126754	65126928	65126757	65126928	65125284	65125422
662	"Tifab"	"Tifab"	chr13	-	56176904	56177132	56176904	56177068	56178546	56178885
663	"Cd34"	"Cd34"	chr1	+	194959779	194961292	194959935	194961292	194959065	194959230
664	"Hdac5"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102224733	102224955
665	"Ccdc93"	"Ccdc93"	chr1	+	121462232	121462283	121462235	121462283	121461886	121461979
666	"Oprk1"	"Oprk1"	chr1	+	5589004	5589305	5589034	5589305	5588492	5588663
667	"Pgam5"	"Pgam5"	chr5	-	110265511	110265645	110265511	110265642	110265739	110265828
668	"Ghrl"	"Ghrl"	chr6	-	113719109	113719226	113719109	113719223	113719321	113719454
669	"Smox"	"Smox"	chr2	+	131520411	131521171	131520921	131521171	131520094	131520268
670	"Smox"	"Smox"	chr2	+	131522058	131522219	131522147	131522219	131520094	131520268
671	"Smox"	"Smox"	chr2	+	131522058	131522219	131522147	131522219	131520411	131521171
672	"Gimap1"	"Gimap1"	chr6	+	48741319	48741417	48741325	48741417	48739046	48739156
673	"Fam168b"	"Fam168b"	chr1	-	34819591	34819790	34819591	34819769	34819866	34820009
674	"Als2cl"	"Als2cl"	chr9	+	110884014	110884146	110884017	110884146	110882713	110882823
675	"Pde4dip"	"Pde4dip"	chr3	-	97709481	97709634	97709481	97709583	97710220	97710444
676	"Haus8"	"Haus8"	chr8	-	71256458	71256554	71256458	71256551	71257355	71257425
677	"Adamts13"	"Adamts13"	chr2	+	26992874	26993067	26992958	26993067	26991261	26991447
678	"Fcamr"	"Fcamr"	chr1	+	130803050	130803276	130803218	130803276	130800901	130800988
679	"Gigyf2"	"Gigyf2"	chr1	+	87406983	87407201	87407001	87407201	87403666	87403846
680	"Mettl20"	"Mettl20"	chr6	+	149144014	149144442	149144033	149144442	149141512	149141704
681	"Mettl20"	"Mettl20"	chr6	+	149144014	149144442	149144033	149144442	149142605	149142715
682	"Kcnn4"	"Kcnn4"	chr7	+	24384636	24385212	24384721	24385212	24384008	24384182
683	"Dmbx1"	"Dmbx1"	chr4	-	115920532	115920726	115920532	115920711	115923648	115923814
684	"Myh6"	"Myh6"	chr14	-	54965766	54965899	54965766	54965835	54966553	54966607
685	"BC024978"	"BC024978"	chr7	+	27203755	27204320	27203910	27204320	27202626	27202697
686	"Tmem194b"	"Tmem194b"	chr1	+	52643121	52643236	52643167	52643236	52642318	52642412
687	"Sirt3"	"Sirt3"	chr7	-	140877956	140878145	140877956	140878137	140881762	140881869
688	"Klrb1f"	"Klrb1f"	chr6	+	129053711	129053866	129053790	129053866	129053182	129053257
689	"Klrb1f"	"Klrb1f"	chr6	+	129053711	129053866	129053790	129053866	129052458	129052557
690	"Cnot1"	"Cnot1"	chr8	-	95774629	95774728	95774629	95774722	95775278	95775386
691	"Spats2l"	"Spats2l"	chr1	+	57946067	57948397	57946070	57948397	57943020	57943241
692	"Grk6"	"Grk6"	chr13	+	55459781	55460927	55459783	55460927	55459012	55459147
693	"Grk6"	"Grk6"	chr13	+	55451702	55451843	55451717	55451843	55451519	55451583
694	"Grk6"	"Grk6"	chr13	+	55452134	55452325	55452236	55452325	55451702	55451843
695	"Cpne6"	"Cpne6"	chr14	+	55511957	55512152	55511980	55512152	55510447	55510709
696	"Cpne6"	"Cpne6"	chr14	+	55516526	55516763	55516529	55516763	55516251	55516385
697	"Zfp182"	"Zfp182"	chrX	-	21060502	21060552	21060502	21060528	21061893	21062038
698	"Trim26"	"Trim26"	chr17	+	36837464	36837572	36837496	36837572	36837145	36837264
699	"Vasp"	"Vasp"	chr7	-	19260580	19260681	19260580	19260678	19260823	19261065
700	"Zzz3"	"Zzz3"	chr3	+	152449012	152449128	152449015	152449128	152448778	152448926
701	"Isg20"	"Isg20"	chr7	+	78919711	78920396	78920045	78920396	78916532	78916733
702	"4632428N05Rik"	"4632428N05Rik"	chr10	+	60368528	60368725	60368531	60368725	60367765	60367793
703	"Mical1"	"Mical1"	chr10	+	41478962	41479067	41478973	41479067	41478009	41478314
704	"Dync1i2"	"Dync1i2"	chr2	+	71223130	71223181	71223145	71223181	71219300	71219418
705	"Ptprt"	"Ptprt"	chr2	-	161607257	161607448	161607257	161607445	161656141	161656290
706	"Alas2"	"Alas2"	chrX	+	150552958	150553081	150553003	150553081	150552148	150552344
707	"Ikbkg"	"Ikbkg"	chrX	+	74437163	74437282	74437166	74437282	74433802	74434014
708	"Treh"	"Treh"	chr9	+	44681059	44681160	44681063	44681160	44673232	44673340
709	"C130046K22Rik"	"C130046K22Rik"	chr11	+	103722712	103725573	103722723	103725573	103702505	103702963
710	"Fam198a"	"Fam198a"	chr9	+	121978221	121980208	121979121	121980208	121977528	121977632
711	"Nudcd2"	"Nudcd2"	chr11	+	40736492	40736644	40736567	40736644	40736017	40736066
712	"E230029C05Rik"	"E230029C05Rik"	chr7	+	90048662	90049071	90048694	90049071	90041078	90041131
713	"E230029C05Rik"	"E230029C05Rik"	chr7	+	90036878	90037017	90036977	90037017	90029158	90029227
714	"E230016K23Rik"	"E230016K23Rik"	chr11	+	83609933	83610145	83610020	83610145	83601260	83601394
715	"Lig3"	"Lig3"	chr11	+	82787627	82787828	82787630	82787828	82785314	82785458
716	"Mif4gd"	"Mif4gd"	chr11	-	115609060	115609153	115609060	115609096	115609279	115609435
717	"P2ry1"	"P2ry1"	chr3	+	61006898	61008982	61007173	61008982	61002784	61004599
718	"Ehmt1"	"Ehmt1"	chr2	-	24863771	24863929	24863771	24863908	24877454	24877626
719	"5031434C07Rik"	"5031434C07Rik"	chr6	-	112286793	112287710	112286793	112287698	112287785	112288834
720	"Rbm6"	"Rbm6"	chr9	-	107852124	107853674	107852124	107853403	107860348	107860459
721	"Dok1"	"Dok1"	chr6	-	83032766	83033066	83032766	83033064	83033370	83033471
722	"Nol11"	"Nol11"	chr11	-	107173209	107173461	107173209	107173401	107173603	107173729
723	"Nr1i2"	"Nr1i2"	chr16	-	38252827	38253102	38252827	38252979	38253739	38253927
724	"Rundc3a"	"Rundc3a"	chr11	+	102401388	102402939	102401980	102402939	102400893	102401000
725	"Rundc3a"	"Rundc3a"	chr11	+	102400636	102400798	102400660	102400798	102399887	102400045
726	"Syce2"	"Syce2"	chr8	+	84872701	84872832	84872719	84872832	84872110	84872253
727	"Avpr2"	"Avpr2"	chrX	+	73892623	73893508	73893256	73893508	73892101	73892268
728	"Krit1"	"Krit1"	chr5	+	3806418	3806568	3806464	3806568	3803164	3803483
729	"Tmem54"	"Tmem54"	chr4	+	129111238	129111626	129111322	129111626	129110812	129110947
730	"Myo9b"	"Myo9b"	chr8	+	71359557	71360712	71359663	71360712	71359324	71359452
731	"Myo9b"	"Myo9b"	chr8	+	71354513	71354555	71354516	71354555	71353961	71354135
732	"Pcmtd2"	"Pcmtd2"	chr2	+	181851581	181851709	181851585	181851709	181846467	181846639
733	"Csf1"	"Csf1"	chr3	-	107748153	107749169	107748153	107748284	107750310	107750458
734	"Maf1"	"Maf1"	chr15	+	76352419	76352552	76352466	76352552	76351293	76351659
735	"Etv3"	"Etv3"	chr3	+	87527257	87527316	87527260	87527316	87525577	87525659
736	"Chit1"	"Chit1"	chr1	+	134138604	134138772	134138640	134138772	134111241	134111362
737	"Mapk9"	"Mapk9"	chr11	+	49883141	49886421	49883146	49886421	49882130	49882199
738	"Sec24a"	"Sec24a"	chr11	-	51729451	51729578	51729451	51729575	51731802	51731905
739	"Fam208a"	"Fam208a"	chr14	+	27480641	27483554	27480915	27483554	27479923	27480091
740	"Tmem70"	"Tmem70"	chr1	+	16667664	16667773	16667667	16667773	16665190	16665505
741	"S100a14"	"S100a14"	chr3	+	90527154	90527293	90527171	90527293	90526848	90526899
742	"Ccdc151"	"Ccdc151"	chr9	-	21992871	21993027	21992871	21993024	21993537	21993660
743	"Vegfb"	"Vegfb"	chr19	-	6985360	6985596	6985360	6985495	6985804	6985840
744	"Fam13c"	"Fam13c"	chr10	+	70553028	70553225	70553031	70553225	70551694	70551790
745	"Umod"	"Umod"	chr7	-	119478198	119478374	119478198	119478318	119479151	119479262
746	"Cd163"	"Cd163"	chr6	+	124328961	124329097	124329044	124329097	124327897	124327987
747	"Zfp809"	"Zfp809"	chr9	+	22236027	22236294	22236201	22236294	22235019	22235146
748	"Stap2"	"Stap2"	chr17	-	55999742	56000015	55999742	55999808	56000086	56000156
749	"Lrrc28"	"Lrrc28"	chr7	-	67559857	67560064	67559857	67559969	67617992	67618130
750	"Vps54"	"Vps54"	chr11	+	21264629	21264871	21264665	21264871	21263198	21263354
751	"Fxyd5"	"Fxyd5"	chr7	-	31037820	31037931	31037820	31037928	31039037	31039094
752	"Fxyd5"	"Fxyd5"	chr7	-	31041396	31041469	31041396	31041457	31042089	31042331
753	"Dtna"	"Dtna"	chr18	+	23655812	23659719	23658604	23659719	23653328	23653377
754	"Cacna1b"	"Cacna1b"	chr2	-	24678875	24679643	24678875	24679640	24685767	24685874
755	"Nfam1"	"Nfam1"	chr15	-	83016343	83016661	83016343	83016591	83022926	83023138
756	"Nfam1"	"Nfam1"	chr15	-	83016343	83016661	83016343	83016591	83033112	83033397
757	"Ebf3"	"Ebf3"	chr7	-	137198491	137198689	137198491	137198581	137199093	137199282
758	"Hsd3b7"	"Hsd3b7"	chr7	+	127801074	127801246	127801126	127801246	127800608	127800714
759	"Zfp428"	"Zfp428"	chr7	+	24510522	24510753	24510545	24510753	24507086	24507436
760	"Zfp428"	"Zfp428"	chr7	+	24510545	24510753	24510684	24510753	24507086	24507436
761	"Zfp428"	"Zfp428"	chr7	+	24510522	24510753	24510684	24510753	24507086	24507436
762	"Zfp428"	"Zfp428"	chr7	+	24515036	24515682	24515075	24515682	24510545	24510753
763	"Mthfd1l"	"Mthfd1l"	chr10	+	4155541	4156130	4155649	4156130	4148008	4148126
764	"Sez6l2"	"Sez6l2"	chr7	+	126952773	126953073	126952953	126953073	126951999	126952131
765	"Il9r"	"Il9r"	chr11	-	32193173	32193381	32193173	32193378	32193733	32193879
766	"Prrc2a"	"Prrc2a"	chr17	-	35150816	35150905	35150816	35150902	35152617	35152785
767	"Cyhr1"	"Cyhr1"	chr15	-	76659218	76659505	76659218	76659439	76659954	76660208
768	"Hnf1b"	"Hnf1b"	chr11	+	83861715	83861980	83861793	83861980	83855903	83856103
769	"Tpd52l2"	"Tpd52l2"	chr2	+	181511570	181511615	181511573	181511615	181508165	181508267
770	"Evi2a"	"Evi2a"	chr11	-	79526560	79528615	79526560	79527802	79530368	79530609
771	"Slc30a6"	"Slc30a6"	chr17	+	74407205	74407286	74407220	74407286	74405684	74405727
772	"Skint2"	"Skint2"	chr4	+	112652038	112652248	112652057	112652248	112649694	112649817
773	"Lmtk3"	"Lmtk3"	chr7	+	45792476	45792598	45792480	45792598	45792310	45792395
774	"Dgcr6"	"Dgcr6"	chr16	+	18070081	18070231	18070090	18070231	18069423	18069524
775	"Btrc"	"Btrc"	chr19	+	45528972	45533343	45528990	45533343	45527263	45527456
776	"Pax4"	"Pax4"	chr6	-	28443441	28443583	28443441	28443580	28443872	28443889
777	"Pax4"	"Pax4"	chr6	-	28443872	28443928	28443872	28443889	28444338	28444408
778	"Rnaseh1"	"Rnaseh1"	chr12	+	28657632	28657717	28657636	28657717	28655584	28655684
779	"Atxn7l3"	"Atxn7l3"	chr11	-	102293275	102293342	102293275	102293321	102293645	102293668
780	"Carf"	"Carf"	chr1	+	60109221	60109449	60109326	60109449	60108082	60108200
781	"Scnn1b"	"Scnn1b"	chr7	+	121917349	121917575	121917499	121917575	121916525	121916587
782	"Scnn1b"	"Scnn1b"	chr7	+	121899227	121899549	121899230	121899549	121865037	121865137
783	"Fgd2"	"Fgd2"	chr17	+	29363707	29363942	29363710	29363942	29360913	29361157
784	"Kcnip3"	"Kcnip3"	chr2	-	127465853	127465978	127465853	127465974	127510828	127510994
785	"Eif5"	"Eif5"	chr12	+	111539407	111539687	111539546	111539687	111538354	111538548
786	"Trpc4ap"	"Trpc4ap"	chr2	-	155650418	155650585	155650418	155650561	155653492	155653678
787	"Mrpl15"	"Mrpl15"	chr1	-	4773199	4776801	4773199	4774516	4777524	4777648
788	"Lipk"	"Lipk"	chr19	+	34020207	34020340	34020222	34020340	34018678	34018791
789	"LOC101243624"	"LOC101243624"	chr3	-	132849216	132849331	132849216	132849328	132878009	132878596
790	"Pdcd4"	"Pdcd4"	chr19	+	53929082	53929861	53929716	53929861	53927193	53927333
791	"Eci2"	"Eci2"	chr13	-	34993067	34993230	34993067	34993220	34994013	34994144
792	"Cd22"	"Cd22"	chr7	-	30879928	30880031	30879928	30880017	30880235	30880342
793	"Cd22"	"Cd22"	chr7	-	30877438	30877917	30877438	30877843	30878049	30878107
794	"Ada"	"Ada"	chr2	-	163726570	163727051	163726570	163727048	163727543	163727643
795	"Ptk2b"	"Ptk2b"	chr14	-	66157060	66157107	66157060	66157095	66158047	66158072
796	"Prl3d1"	"Prl3d1"	chr13	+	27094851	27095009	27094854	27095009	27094188	27094283
797	"2700038G22Rik"	"2700038G22Rik"	chr5	+	23853766	23855033	23853785	23855033	23852717	23852760
798	"Tmem42"	"Tmem42"	chr9	+	123022838	123023491	123023417	123023491	123022165	123022312
799	"Magi1"	"Magi1"	chr6	-	93701289	93701381	93701289	93701375	93704276	93704360
800	"Magi1"	"Magi1"	chr6	-	93708003	93708220	93708003	93708217	93717239	93717271
801	"Magi1"	"Magi1"	chr6	-	93694007	93694208	93694007	93694175	93697193	93697487
802	"Magi1"	"Magi1"	chr6	-	93694007	93694211	93694007	93694175	93697193	93697487
803	"Magi1"	"Magi1"	chr6	-	93694007	93694211	93694007	93694208	93697193	93697487
804	"Ralgds"	"Ralgds"	chr2	+	28542854	28542950	28542890	28542950	28542289	28542483
805	"Mlf2"	"Mlf2"	chr6	+	124935601	124936149	124935622	124936149	124935232	124935445
806	"Def8"	"Def8"	chr8	+	123446097	123446184	123446122	123446184	123442955	123443051
807	"Rap1gds1"	"Rap1gds1"	chr3	-	138955321	138955461	138955321	138955458	138956193	138956319
808	"Sgip1"	"Sgip1"	chr4	+	102863661	102863733	102863664	102863733	102860769	102860794
809	"Catsper3"	"Catsper3"	chr13	+	55798782	55798983	55798896	55798983	55786365	55786519
810	"Catsper3"	"Catsper3"	chr13	+	55798743	55798983	55798896	55798983	55786365	55786519
811	"Catsper3"	"Catsper3"	chr13	+	55798743	55798983	55798782	55798983	55786365	55786519
812	"Cacna2d1"	"Cacna2d1"	chr5	+	16326311	16326383	16326326	16326383	16320083	16320158
813	"P2rx2"	"P2rx2"	chr5	-	110339811	110340297	110339811	110340234	110340504	110340582
814	"Cox6b2"	"Cox6b2"	chr7	-	4752723	4752880	4752723	4752849	4752952	4753094
815	"Cox6b2"	"Cox6b2"	chr7	-	4752060	4752172	4752060	4752161	4752723	4752849
816	"Abi2"	"Abi2"	chr1	+	60450070	60450253	60450169	60450253	60448077	60448202
817	"Ano7"	"Ano7"	chr1	+	93402949	93404304	93403069	93404304	93402640	93402760
818	"Inpp4a"	"Inpp4a"	chr1	+	37374271	37374289	37374274	37374289	37372310	37372419
819	"Zfp692"	"Zfp692"	chr11	+	58307511	58307761	58307573	58307761	58307068	58307256
820	"Camk2b"	"Camk2b"	chr11	-	5982720	5982761	5982720	5982758	5988100	5988143
821	"Itgam"	"Itgam"	chr7	+	128101633	128101846	128101636	128101846	128101415	128101556
822	"Zfp280c"	"Zfp280c"	chrX	-	48578379	48578556	48578379	48578529	48588702	48588749
823	"Ecm1"	"Ecm1"	chr3	-	95737012	95737057	95737012	95737054	95737632	95737713
824	"Ttpal"	"Ttpal"	chr2	+	163607208	163607674	163607211	163607674	163602313	163602414
825	"Kirrel"	"Kirrel"	chr3	-	87140976	87141122	87140976	87141119	87174395	87174747
826	"Dram2"	"Dram2"	chr3	+	106555163	106555308	106555166	106555308	106552155	106552280
827	"Usp33"	"Usp33"	chr3	+	152374890	152374985	152374914	152374985	152374619	152374789
828	"Fuk"	"Fuk"	chr8	-	110889675	110889838	110889675	110889740	110890175	110890346
829	"D6Ertd527e"	"D6Ertd527e"	chr6	+	87110873	87113003	87110876	87113003	87104745	87104842
830	"Ankrd7"	"Ankrd7"	chr6	+	18868240	18868417	18868243	18868417	18867981	18868096
831	"Gak"	"Gak"	chr5	-	108616908	108617051	108616908	108617046	108623259	108623374
832	"Lcn6"	"Lcn6"	chr2	+	25681170	25681276	25681250	25681276	25680935	25681037
833	"BC021785"	"BC021785"	chr10	-	39968152	39971152	39968152	39969973	39973591	39973708
834	"Dnlz"	"Dnlz"	chr2	-	26351334	26351478	26351334	26351474	26351772	26352110
835	"Nfkb2"	"Nfkb2"	chr19	+	46311769	46312090	46311772	46312090	46311580	46311692
836	"Lrp8"	"Lrp8"	chr4	+	107847440	107847566	107847443	107847566	107843215	107843344
837	"Plch1"	"Plch1"	chr3	-	63699779	63699807	63699779	63699802	63701783	63702138
838	"Mapk8ip3"	"Mapk8ip3"	chr17	-	24918087	24918139	24918087	24918136	24923815	24923907
839	"Pglyrp4"	"Pglyrp4"	chr3	+	90735441	90735643	90735444	90735643	90732919	90733072
840	"Scml2"	"Scml2"	chrX	+	161237479	161237757	161237491	161237757	161234612	161234696
841	"Cysltr1"	"Cysltr1"	chrX	-	106580848	106580938	106580848	106580919	106582143	106582230
842	"Exo5"	"Exo5"	chr4	-	120921201	120922696	120921201	120922675	120924510	120925005
843	"Pigv"	"Pigv"	chr4	-	133664657	133665779	133664657	133664933	133669737	133669860
844	"Fam89b"	"Fam89b"	chr19	-	5728086	5728868	5728086	5728829	5729236	5729666
845	"Hspb2"	"Hspb2"	chr9	-	50751071	50751733	50751071	50751451	50752176	50752354
846	"Art5"	"Art5"	chr7	-	102099433	102099643	102099433	102099591	102099830	102100229
847	"Osgepl1"	"Osgepl1"	chr1	+	53317901	53318289	53317906	53318289	53314855	53315099
848	"Pomgnt2"	"Pomgnt2"	chr9	-	121995066	121995117	121995066	121995113	121995875	121996026
849	"Spo11"	"Spo11"	chr2	+	172985357	172985505	172985396	172985505	172984871	172984938
850	"Abca16"	"Abca16"	chr7	+	120452956	120453138	120452958	120453138	120439168	120439342
851	"Klrb1c"	"Klrb1c"	chr6	-	128784104	128784259	128784104	128784250	128784736	128784811
852	"Phf21a"	"Phf21a"	chr2	+	92328311	92328401	92328314	92328401	92320228	92320459
853	"Epn1"	"Epn1"	chr7	+	5083662	5083982	5083729	5083982	5080234	5080477
854	"Fgf11"	"Fgf11"	chr11	-	69798563	69798762	69798563	69798678	69799351	69799455
855	"Eda2r"	"Eda2r"	chrX	-	97371158	97371300	97371158	97371255	97377100	97377209
856	"Sytl4"	"Sytl4"	chrX	-	133962124	133962297	133962124	133962270	133981661	133981812
857	"Tfdp2"	"Tfdp2"	chr9	+	96297623	96297770	96297626	96297770	96294964	96295127
858	"Crybb3"	"Crybb3"	chr5	-	113080479	113080650	113080479	113080580	113081555	113081584
859	"Tubgcp4"	"Tubgcp4"	chr2	+	121189823	121189965	121189826	121189965	121189361	121189469
860	"Aes"	"Aes"	chr10	+	81564812	81564910	81564847	81564910	81564672	81564717
861	"Aes"	"Aes"	chr10	+	81565471	81566371	81565474	81566371	81565291	81565366
862	"Tnnt2"	"Tnnt2"	chr1	+	135850701	135850820	135850710	135850820	135849349	135849460
863	"Tnnt2"	"Tnnt2"	chr1	+	135840860	135840912	135840864	135840912	135836333	135836446
864	"Tapbp"	"Tapbp"	chr17	+	33926626	33926706	33926629	33926706	33926427	33926517
865	"Fam122b"	"Fam122b"	chrX	-	53258956	53259021	53258956	53259018	53259840	53259926
866	"Fam122b"	"Fam122b"	chrX	-	53243414	53246290	53243414	53245371	53254035	53254132
867	"Ikbkb"	"Ikbkb"	chr8	-	22659204	22661492	22659204	22660459	22663689	22663817
