ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1739	"BMF"	"BMF"	chr15	-	40104179	40104340	40104242	40104340	40087890	40091888
1740	"TRIM45"	"TRIM45"	chr1	-	117118033	117118767	117118087	117118767	117116615	117116745
1741	"SNX17"	"SNX17"	chr2	+	27370495	27370806	27370495	27370641	27371268	27371343
1742	"SNX17"	"SNX17"	chr2	+	27371268	27371468	27371268	27371343	27372622	27372740
1743	"SNX17"	"SNX17"	chr2	+	27371268	27371468	27371268	27371307	27372622	27372740
1744	"SNX17"	"SNX17"	chr2	+	27371268	27371343	27371268	27371307	27372622	27372740
1745	"SNX17"	"SNX17"	chr2	+	27371268	27371468	27371268	27371343	27373246	27373311
1746	"NKIRAS2"	"NKIRAS2"	chr17	+	42022398	42022640	42022398	42022472	42023653	42025638
1747	"ENOPH1"	"ENOPH1"	chr4	+	82430479	82430913	82430479	82430884	82447919	82448021
1748	"C21orf2"	"C21orf2"	chr21	-	44330462	44330916	44330822	44330916	44328943	44330326
1749	"GTF3C1"	"GTF3C1"	chr16	-	27464319	27464836	27464394	27464836	27463540	27463592
1750	"ATP8B3"	"ATP8B3"	chr19	-	1811488	1811884	1811600	1811884	1810621	1810683
1751	"ATP8B3"	"ATP8B3"	chr19	-	1791970	1792135	1792000	1792135	1791749	1791861
1752	"BFSP1"	"BFSP1"	chr20	-	17558687	17558960	17558691	17558960	17524847	17524908
1753	"NAPRT"	"NAPRT"	chr8	-	65230	65385	65269	65385	65025	65133
1754	"NAPRT"	"NAPRT"	chr8	-	143575190	143575345	143575229	143575345	143574985	143575093
1755	"CD163L1"	"CD163L1"	chr12	-	7433343	7433694	7433373	7433694	7432415	7432736
1756	"SNX2"	"SNX2"	chr5	+	122774995	122775762	122774995	122775211	122795265	122795383
1757	"LINGO1-AS2"	"LINGO1-AS2"	chr15	+	77660050	77660183	77660050	77660165	77666959	77667086
1758	"PCDHA6"	"PCDHA6"	chr5	+	140827921	140830485	140827921	140829693	140978948	140979007
1759	"MYNN"	"MYNN"	chr3	+	169774264	169774561	169774264	169774431	169778767	169779561
1760	"ST6GALNAC6"	"ST6GALNAC6"	chr9	-	127890636	127891043	127890655	127891043	127887483	127887591
1761	"PLAU"	"PLAU"	chr10	+	73911524	73911925	73911524	73911612	73912214	73912322
1762	"HM13"	"HM13"	chr20	+	31568077	31568280	31568077	31568224	31569119	31569567
1763	"COX7A2"	"COX7A2"	chr6	-	75241122	75241265	75241175	75241265	75240300	75240385
1764	"COX7A2"	"COX7A2"	chr6	-	75241122	75241265	75241175	75241265	75237674	75237988
1765	"SPINT1"	"SPINT1"	chr15	+	40853710	40853929	40853710	40853881	40854059	40854086
1766	"RTEL1"	"RTEL1"	chr20	+	63695327	63695650	63695327	63695480	63695777	63696253
1767	"CD151"	"CD151"	chr11	+	832951	833026	832951	833022	834529	834591
1768	"CD151"	"CD151"	chr11	+	832951	833026	832951	833022	836062	836153
1769	"CPEB3"	"CPEB3"	chr10	-	92192476	92192636	92192545	92192636	92180962	92181019
1770	"PAPD4"	"PAPD4"	chr5	+	79612419	79612769	79612419	79612735	79613010	79613075
1771	"LIN54"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82978882	82979006
1772	"LIN54"	"LIN54"	chr4	-	83010483	83010834	83010746	83010834	82984823	82984876
1773	"IGFBP3"	"IGFBP3"	chr7	-	45920719	45921272	45920737	45921272	45917212	45917439
1774	"COL18A1"	"COL18A1"	chr21	+	45455509	45456881	45455509	45456176	45468241	45468786
1775	"CCDC120"	"CCDC120"	chrX	+	49062234	49062325	49062234	49062289	49062467	49062601
1776	"CCDC120"	"CCDC120"	chrX	+	49061958	49062104	49061958	49062058	49062234	49062325
1777	"CCDC120"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062058	49062234	49062325
1778	"CCDC120"	"CCDC120"	chrX	+	49061958	49062117	49061958	49062104	49062234	49062325
1779	"CCDC120"	"CCDC120"	chrX	+	49058965	49059095	49058965	49059059	49061958	49062117
1780	"AKAP9"	"AKAP9"	chr7	+	92070029	92070206	92070029	92070182	92070904	92071009
1781	"FMO1"	"FMO1"	chr1	+	171248470	171248623	171248470	171248614	171258081	171258219
1782	"PEG10"	"PEG10"	chr7	+	94656324	94656591	94656324	94656580	94663333	94669694
1783	"TBCE"	"TBCE"	chr1	+	235367359	235367552	235367359	235367504	235380018	235380149
1784	"SHISA5"	"SHISA5"	chr3	-	48501136	48501293	48501157	48501293	48479176	48479257
1785	"VPS45"	"VPS45"	chr1	+	150067292	150067950	150067292	150067606	150068629	150068764
1786	"TNFSF14"	"TNFSF14"	chr19	-	6669850	6670158	6669958	6670158	6667412	6667449
1787	"FECH"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365
1788	"CREM"	"CREM"	chr10	+	35195901	35196142	35195901	35196099	35206894	35207051
1789	"CREM"	"CREM"	chr10	+	35195901	35196142	35195901	35196099	35201450	35201486
1790	"PTPN22"	"PTPN22"	chr1	-	113834308	113834439	113834392	113834439	113833110	113833138
1791	"AKT2"	"AKT2"	chr19	-	40265221	40265351	40265258	40265351	40256925	40257054
1792	"FASTK"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151078561	151078701
1793	"ATG9B"	"ATG9B"	chr7	-	151014945	151015123	151015002	151015123	151014081	151014289
1794	"SLC25A14"	"SLC25A14"	chrX	+	130340106	130340353	130340106	130340344	130345181	130345275
1795	"KLF6"	"KLF6"	chr10	-	3781640	3782214	3781766	3782214	3780105	3780229
1796	"KLF6"	"KLF6"	chr10	-	3781766	3782214	3781794	3782214	3780105	3780229
1797	"KLF6"	"KLF6"	chr10	-	3781640	3782214	3781794	3782214	3780105	3780229
1798	"GZMH"	"GZMH"	chr14	-	24607148	24607406	24607340	24607406	24606479	24606746
1799	"PDZD4"	"PDZD4"	chrX	-	153808341	153808595	153808359	153808595	153807278	153807369
1800	"MON2"	"MON2"	chr12	+	62535524	62535709	62535524	62535640	62537150	62537263
1801	"LOC101929696"	"LOC101929696"	chr5	-	139745906	139746223	139746193	139746223	139745169	139745259
1802	"CPM"	"CPM"	chr12	-	68933141	68933199	68933159	68933199	68932677	68932840
1803	"ODF2"	"ODF2"	chr9	+	128460941	128461067	128460941	128461010	128469182	128469353
1804	"ODF2"	"ODF2"	chr9	+	128460941	128461067	128460941	128461010	128471307	128471468
1805	"CHRNA2"	"CHRNA2"	chr8	-	27469760	27469981	27469805	27469981	27469334	27469379
1806	"FIBP"	"FIBP"	chr11	-	65885508	65885663	65885529	65885663	65885077	65885186
1807	"AP5S1"	"AP5S1"	chr20	+	3820523	3820758	3820523	3820702	3822101	3822293
1808	"AP5S1"	"AP5S1"	chr20	+	3820523	3820854	3820523	3820758	3822101	3822293
1809	"AP5S1"	"AP5S1"	chr20	+	3820523	3820854	3820523	3820702	3822101	3822293
1810	"RAD9B"	"RAD9B"	chr12	+	110502199	110502383	110502199	110502376	110503805	110503876
1811	"RAD9B"	"RAD9B"	chr12	+	110502199	110502383	110502199	110502354	110503805	110503876
1812	"RAD9B"	"RAD9B"	chr12	+	110502199	110502376	110502199	110502354	110503805	110503876
1813	"HYDIN"	"HYDIN"	chr16	-	71230561	71230722	71230629	71230722	71186760	71186918
1814	"HYDIN"	"HYDIN"	chr16	-	71230561	71230722	71230659	71230722	71186760	71186918
1815	"HYDIN"	"HYDIN"	chr16	-	71230629	71230722	71230659	71230722	71186760	71186918
1816	"MPC2"	"MPC2"	chr1	-	167936938	167937069	167937004	167937069	167935732	167935898
1817	"METTL5"	"METTL5"	chr2	-	169824781	169824931	169824867	169824931	169824488	169824640
1818	"SOCS2"	"SOCS2"	chr12	+	93571680	93572186	93571680	93571914	93572684	93573036
1819	"NCEH1"	"NCEH1"	chr3	-	172647885	172648114	172647895	172648114	172645622	172645692
1820	"NCEH1"	"NCEH1"	chr3	-	172647861	172648114	172647895	172648114	172645622	172645692
1821	"NCEH1"	"NCEH1"	chr3	-	172647861	172648114	172647885	172648114	172645622	172645692
1822	"TEK"	"TEK"	chr9	+	27204910	27205065	27204910	27205062	27206581	27206792
1823	"PPIE"	"PPIE"	chr1	+	39738844	39738931	39738844	39738923	39740164	39740263
1824	"CENPW"	"CENPW"	chr6	+	126339788	126340444	126339788	126340399	126346204	126346318
1825	"FAM173B"	"FAM173B"	chr5	-	10239041	10239356	10239066	10239356	10236477	10236615
1826	"FAM173B"	"FAM173B"	chr5	-	10236477	10236615	10236521	10236615	10235210	10235261
1827	"RBM12"	"RBM12"	chr20	-	35664759	35664956	35664801	35664956	35658929	35659014
1828	"NBL1"	"NBL1"	chr1	+	19643228	19643397	19643228	19643378	19655011	19655200
1829	"GORASP1"	"GORASP1"	chr3	-	39100746	39100877	39100787	39100877	39100304	39100503
1830	"LDHC"	"LDHC"	chr11	+	18412305	18412462	18412305	18412408	18412708	18412843
1831	"NUDT12"	"NUDT12"	chr5	-	103560042	103560254	103560096	103560254	103558878	103559468
1832	"ESR1"	"ESR1"	chr6	+	151842596	151842793	151842596	151842787	151880654	151880771
1833	"ESR1"	"ESR1"	chr6	+	151880654	151880771	151880654	151880768	151944172	151944508
1834	"FBXL6"	"FBXL6"	chr8	-	144357438	144357502	144357456	144357502	144356989	144357121
1835	"IFIT1"	"IFIT1"	chr10	+	89393106	89393341	89393106	89393203	89402280	89406487
1836	"SNAPIN"	"SNAPIN"	chr1	+	153658653	153658886	153658653	153658872	153659447	153659566
1837	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224424517	224424654
1838	"WDR26"	"WDR26"	chr1	-	224431476	224431581	224431524	224431581	224419517	224419615
1839	"GAPLINC"	"GAPLINC"	chr18	+	3467126	3467296	3467126	3467270	3478755	3478978
1840	"SNRPB2"	"SNRPB2"	chr20	+	16729963	16730164	16729963	16730064	16731667	16731766
1841	"IFI6"	"IFI6"	chr1	-	27669232	27669346	27669244	27669346	27668457	27668535
1842	"IFI6"	"IFI6"	chr1	-	27669220	27669346	27669244	27669346	27668457	27668535
1843	"IFI6"	"IFI6"	chr1	-	27669220	27669346	27669232	27669346	27668457	27668535
1844	"MICA"	"MICA"	chr6	+	2708376	2709376	2708376	2709356	2719127	2719382
1845	"MICA"	"MICA"	chr6	+	2880150	2881150	2880150	2881130	2890913	2891168
1846	"MICA"	"MICA"	chr6	+	2702060	2703060	2702060	2703040	2712819	2713074
1847	"MICA"	"MICA"	chr6	+	31399783	31400783	31399783	31400763	31410542	31410797
1848	"MICA"	"MICA"	chr6	+	2655410	2656410	2655410	2656390	2666270	2666525
1849	"APAF1"	"APAF1"	chr12	+	98648625	98648815	98648625	98648782	98649486	98649684
1850	"SSBP1"	"SSBP1"	chr7	+	141738320	141738593	141738320	141738575	141739123	141739190
1851	"SSBP1"	"SSBP1"	chr7	+	141738320	141738593	141738320	141738503	141739123	141739190
1852	"SSBP1"	"SSBP1"	chr7	+	141738320	141738593	141738320	141738410	141739123	141739190
1853	"SSBP1"	"SSBP1"	chr7	+	141738320	141738575	141738320	141738503	141739123	141739190
1854	"SSBP1"	"SSBP1"	chr7	+	141738320	141738575	141738320	141738410	141739123	141739190
1855	"SSBP1"	"SSBP1"	chr7	+	141738320	141738503	141738320	141738410	141739123	141739190
1856	"SSBP1"	"SSBP1"	chr7	+	110920	111193	110920	111010	111723	111790
1857	"SSBP1"	"SSBP1"	chr7	+	110920	111193	110920	111103	111723	111790
1858	"SSBP1"	"SSBP1"	chr7	+	110920	111193	110920	111175	111723	111790
1859	"SSBP1"	"SSBP1"	chr7	+	110920	111103	110920	111010	111723	111790
1860	"SSBP1"	"SSBP1"	chr7	+	110920	111175	110920	111010	111723	111790
1861	"SSBP1"	"SSBP1"	chr7	+	110920	111175	110920	111103	111723	111790
1862	"NDOR1"	"NDOR1"	chr9	+	137216093	137216188	137216093	137216166	137216271	137219361
1863	"MMP24-AS1"	"MMP24-AS1"	chr20	-	35278008	35278157	35278045	35278157	35276332	35277932
1864	"ADORA2A"	"ADORA2A"	chr22	+	24427561	24427746	24427561	24427726	24433130	24433736
1865	"ADORA2A"	"ADORA2A"	chr22	+	24427561	24427746	24427561	24427726	24440582	24442361
1866	"ZNF542P"	"ZNF542P"	chr19	+	56368120	56368460	56368120	56368220	56368865	56368936
1867	"ZNF542P"	"ZNF542P"	chr19	+	56374685	56374825	56374685	56374757	56376866	56379827
1868	"APBB2"	"APBB2"	chr4	-	40857020	40857192	40857025	40857192	40830462	40830577
1869	"SEC14L1"	"SEC14L1"	chr17	+	77140922	77141107	77140922	77141054	77142645	77142750
1870	"ZNF33B"	"ZNF33B"	chr10	-	42632289	42632439	42632294	42632439	42631928	42632024
1871	"CHCHD7"	"CHCHD7"	chr8	+	56212761	56212909	56212761	56212889	56214597	56214667
1872	"SLC23A1"	"SLC23A1"	chr5	-	139380552	139380632	139380564	139380632	139380207	139380389
1873	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740376	4740668	4731281	4733085
1874	"PRNT"	"PRNT"	chr20	-	4740376	4740668	4740599	4740668	4731281	4733085
1875	"PRNT"	"PRNT"	chr20	-	4740139	4740668	4740599	4740668	4731281	4733085
1876	"TAX1BP1"	"TAX1BP1"	chr7	+	27816348	27816520	27816348	27816394	27816889	27817038
1877	"ANAPC11"	"ANAPC11"	chr17	+	81894466	81894624	81894466	81894586	81899919	81900533
1878	"ANAPC11"	"ANAPC11"	chr17	+	81899241	81899542	81899241	81899327	81899919	81900533
1879	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891863	81891712	81891841	81893551	81893614
1880	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891841	81891712	81891833	81893551	81893614
1881	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891863	81891712	81891833	81893551	81893614
1882	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891863	81891712	81891841	81894466	81894586
1883	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891863	81891712	81891833	81894466	81894586
1884	"ANAPC11"	"ANAPC11"	chr17	+	81891712	81891841	81891712	81891833	81894466	81894586
1885	"ZNF557"	"ZNF557"	chr19	+	7069459	7069773	7069459	7069761	7070561	7070653
1886	"CD37"	"CD37"	chr19	+	49335419	49335609	49335419	49335575	49335713	49335786
1887	"CD3EAP"	"CD3EAP"	chr19	+	45406208	45406724	45406208	45406718	45407093	45407235
1888	"CHRND"	"CHRND"	chr2	+	232528261	232528371	232528261	232528339	232528500	232528656
1889	"SLC4A9"	"SLC4A9"	chr5	+	140365519	140365578	140365519	140365569	140365833	140366022
1890	"PARP9"	"PARP9"	chr3	-	122558328	122558467	122558433	122558467	122555285	122556121
1891	"TEX35"	"TEX35"	chr1	+	178513076	178513251	178513076	178513227	178514026	178514077
1892	"PARD3"	"PARD3"	chr10	-	34337274	34337426	34337364	34337426	34336198	34336243
1893	"PARD3"	"PARD3"	chr10	-	34347955	34348115	34347964	34348115	34341626	34341816
1894	"CDK11A"	"CDK11A"	chr1	-	1719327	1719455	1719357	1719455	1716345	1716478
1895	"RFX5"	"RFX5"	chr1	-	151346481	151346606	151346488	151346606	151346204	151346333
1896	"CMTM1"	"CMTM1"	chr16	+	66566390	66566612	66566390	66566594	66577103	66577202
1897	"ASTE1"	"ASTE1"	chr3	-	131026506	131026854	131026731	131026854	131025473	131025594
1898	"NDUFV1"	"NDUFV1"	chr11	+	67606851	67607076	67606851	67607049	67608395	67608478
1899	"DOK7"	"DOK7"	chr4	+	3476341	3476542	3476341	3476531	3485538	3485658
1900	"TMPRSS5"	"TMPRSS5"	chr11	-	113699961	113700168	113700065	113700168	113699594	113699693
1901	"POLR3H"	"POLR3H"	chr22	-	41544427	41544489	41544434	41544489	41543990	41544121
1902	"FANCA"	"FANCA"	chr16	-	89739128	89739289	89739132	89739289	89738881	89738974
1903	"FAM104B"	"FAM104B"	chrX	-	55159125	55159228	55159128	55159228	55146180	55146311
1904	"FAM104B"	"FAM104B"	chrX	-	55159121	55159228	55159125	55159228	55146180	55146311
1905	"FAM104B"	"FAM104B"	chrX	-	55159121	55159228	55159128	55159228	55146180	55146311
1906	"ALS2CR12"	"ALS2CR12"	chr2	-	201356981	201357398	201357313	201357398	201351291	201351451
1907	"ALS2CR12"	"ALS2CR12"	chr2	-	201348099	201348302	201348253	201348302	201346541	201346675
1908	"NDUFA5"	"NDUFA5"	chr7	-	123557624	123557771	123557633	123557771	123557403	123557448
1909	"C6orf203"	"C6orf203"	chr6	+	107028171	107028797	107028171	107028271	107039748	107040230
1910	"XRRA1"	"XRRA1"	chr11	-	74933800	74933872	74933824	74933872	74930299	74930372
1911	"ZCCHC9"	"ZCCHC9"	chr5	+	81301582	81301698	81301582	81301670	81308560	81308711
1912	"ZCCHC9"	"ZCCHC9"	chr5	+	81301582	81302055	81301582	81301698	81304740	81305141
1913	"ZCCHC9"	"ZCCHC9"	chr5	+	81301582	81302055	81301582	81301670	81304740	81305141
1914	"ZCCHC9"	"ZCCHC9"	chr5	+	81301582	81301698	81301582	81301670	81304740	81305141
1915	"EDA"	"EDA"	chrX	+	70033397	70033528	70033397	70033522	70035357	70039471
1916	"MFSD12"	"MFSD12"	chr19	-	3557105	3557584	3557132	3557584	3550983	3551194
1917	"NME4"	"NME4"	chr16	+	398207	398394	398207	398385	398989	399123
1918	"UBL7-AS1"	"UBL7-AS1"	chr15	+	74461264	74462031	74461264	74462027	74466035	74466130
1919	"UBL7-AS1"	"UBL7-AS1"	chr15	+	74461264	74462098	74461264	74462031	74466035	74466130
1920	"UBL7-AS1"	"UBL7-AS1"	chr15	+	74461264	74462098	74461264	74462027	74466035	74466130
1921	"SEPT7"	"SEPT7"	chr7	+	35800985	35801273	35800985	35801272	35832797	35832900
1922	"DMD"	"DMD"	chrX	-	32412018	32412254	32412161	32412254	32411751	32411913
1923	"NXPE4"	"NXPE4"	chr11	-	114582287	114583021	114582751	114583021	114581724	114581786
1924	"CCL3L1"	"CCL3L1"	chr17	-	252113	252466	252305	252466	251505	251620
1925	"UBE4A"	"UBE4A"	chr11	+	118372506	118372687	118372506	118372666	118373085	118373288
1926	"INCA1"	"INCA1"	chr17	-	4996840	4997129	4997002	4997129	4994393	4994475
1927	"MAGEA10"	"MAGEA10"	chrX	-	152135989	152136080	152136061	152136080	152135760	152135834
1928	"STK19"	"STK19"	chr6	+	3234873	3234981	3234873	3234969	3235384	3235524
1929	"STK19"	"STK19"	chr6	+	3320939	3321047	3320939	3321035	3321450	3321590
1930	"STK19"	"STK19"	chr6	+	31978902	31979010	31978902	31978998	31979413	31979553
1931	"STK19"	"STK19"	chr6	+	3456329	3456437	3456329	3456425	3456840	3456980
1932	"STK19"	"STK19"	chr6	+	3280091	3280199	3280091	3280187	3280602	3280742
1933	"STK19"	"STK19"	chr6	+	3226675	3226783	3226675	3226771	3227186	3227326
1934	"TOMM5"	"TOMM5"	chr9	-	37592309	37592639	37592411	37592639	37588414	37588932
1935	"TOMM5"	"TOMM5"	chr9	-	37592252	37592639	37592309	37592639	37588414	37588932
1936	"TOMM5"	"TOMM5"	chr9	-	37592252	37592639	37592411	37592639	37588414	37588932
1937	"PSME1"	"PSME1"	chr14	+	24138473	24138568	24138473	24138560	24138735	24138967
1938	"MRPS27"	"MRPS27"	chr5	-	72320148	72320257	72320180	72320257	72314080	72314158
1939	"SH3D19"	"SH3D19"	chr4	-	151176524	151176687	151176533	151176687	151174669	151175674
1940	"B3GALT5"	"B3GALT5"	chr21	+	39657319	39657599	39657319	39657466	39659752	39659912
1941	"LMNA"	"LMNA"	chr1	+	156138487	156138757	156138487	156138607	156139079	156140089
1942	"DHX16"	"DHX16"	chr6	-	30672634	30673053	30672955	30673053	30671035	30671274
1943	"DHX16"	"DHX16"	chr6	-	1982887	1983306	1983208	1983306	1981288	1981527
1944	"DHX16"	"DHX16"	chr6	-	1973417	1973836	1973738	1973836	1971818	1972057
1945	"DHX16"	"DHX16"	chr6	-	2002140	2002559	2002461	2002559	2000541	2000780
1946	"DHX16"	"DHX16"	chr6	-	1927747	1928166	1928068	1928166	1926148	1926387
1947	"DHX16"	"DHX16"	chr6	-	2152378	2152797	2152699	2152797	2150779	2151018
1948	"DHX16"	"DHX16"	chr6	-	2016711	2017130	2017032	2017130	2015112	2015351
1949	"DHX16"	"DHX16"	chr6	-	1928488	1928907	1928809	1928907	1926889	1927128
1950	"POLM"	"POLM"	chr7	-	44078739	44078811	44078755	44078811	44076508	44076629
1951	"ZNF669"	"ZNF669"	chr1	-	247103938	247104372	247104196	247104372	247101986	247102113
1952	"CUL7"	"CUL7"	chr6	-	43052112	43052796	43052208	43052796	43051611	43051763
1953	"SVIL-AS1"	"SVIL-AS1"	chr10	+	29409533	29409683	29409533	29409658	29415356	29415412
1954	"TCEAL3"	"TCEAL3"	chrX	+	103607905	103608070	103607905	103608058	103608603	103608673
1955	"CADPS"	"CADPS"	chr3	-	62536444	62536581	62536495	62536581	62532870	62533058
1956	"LANCL1-AS1"	"LANCL1-AS1"	chr2	+	210460474	210460543	210460474	210460516	210468504	210468584
1957	"OSBPL9"	"OSBPL9"	chr1	+	51729813	51730124	51729813	51730001	51745535	51745631
1958	"CCNO"	"CCNO"	chr5	-	55233137	55233717	55233142	55233717	55232360	55232546
1959	"CCNO"	"CCNO"	chr5	-	55232766	55233717	55233137	55233717	55232360	55232546
1960	"CCNO"	"CCNO"	chr5	-	55232766	55233717	55233142	55233717	55232360	55232546
1961	"NARS2"	"NARS2"	chr11	-	78574347	78574864	78574828	78574864	78571334	78571444
1962	"NUDT16L1"	"NUDT16L1"	chr16	+	4693977	4694308	4693977	4694238	4694957	4695859
1963	"KIR2DL4"	"KIR2DL4"	chr19	+	99994	100099	99994	100098	100560	100613
1964	"KIR2DL4"	"KIR2DL4"	chr19	+	54817	54870	54817	54869	55331	55436
1965	"KIR2DL4"	"KIR2DL4"	chr19	+	44462	44515	44462	44514	44976	45081
1966	"KIR2DL4"	"KIR2DL4"	chr19	+	75641	75694	75641	75693	76155	76260
1967	"KIR2DL4"	"KIR2DL4"	chr19	+	89065	89170	89065	89169	89631	89684
1968	"KIR2DL4"	"KIR2DL4"	chr19	+	55325	55378	55325	55377	55839	55944
1969	"KIR2DL4"	"KIR2DL4"	chr19	+	430988	431093	430988	431092	431554	431607
1970	"KIR2DL4"	"KIR2DL4"	chr19	+	55634	55687	55634	55686	56148	56253
1971	"KIR2DL4"	"KIR2DL4"	chr19	+	717488	717593	717488	717592	718054	718107
1972	"KIR2DL4"	"KIR2DL4"	chr19	+	82712	82765	82712	82764	83226	83331
1973	"KIR2DL4"	"KIR2DL4"	chr19	+	156133	156238	156133	156237	156699	156752
1974	"KIR2DL4"	"KIR2DL4"	chr19	+	82785	82838	82785	82837	83299	83404
1975	"KIR2DL4"	"KIR2DL4"	chr19	+	87330	87435	87330	87434	87896	87949
1976	"KIR2DL4"	"KIR2DL4"	chr19	+	55340	55393	55340	55392	55854	55959
1977	"KIR2DL4"	"KIR2DL4"	chr19	+	55271	55324	55271	55323	55785	55890
1978	"KIR2DL4"	"KIR2DL4"	chr19	+	114755	114860	114755	114859	115321	115374
1979	"KIR2DL4"	"KIR2DL4"	chr19	+	92065	92170	92065	92169	92631	92684
1980	"KIR2DL4"	"KIR2DL4"	chr19	+	53763	53816	53763	53815	54277	54382
1981	"KIR2DL4"	"KIR2DL4"	chr19	+	94674	94727	94674	94726	95188	95293
1982	"KIR2DL4"	"KIR2DL4"	chr19	+	88998	89051	88998	89050	89512	89617
1983	"VAMP7"	"VAMP7"	chrX	+	155889457	155889612	155889457	155889547	155895622	155895680
1984	"VAMP7"	"VAMP7"	chrX	+	57075977	57076132	57075977	57076067	57084631	57084769
1985	"VAMP7"	"VAMP7"	chrX	+	57075977	57076132	57075977	57076067	57082142	57082200
1986	"VAMP7"	"VAMP7"	chrX	+	155889457	155889612	155889457	155889547	155898111	155898249
1987	"RMI2"	"RMI2"	chr16	+	11345437	11345766	11345437	11345543	11350641	11351763
1988	"PLA2G4C"	"PLA2G4C"	chr19	-	48052953	48053147	48052996	48053147	48047842	48048388
1989	"ARPP21"	"ARPP21"	chr3	+	35679623	35679701	35679623	35679692	35679786	35679960
1990	"PTPN13"	"PTPN13"	chr4	+	86764592	86764739	86764592	86764724	86765394	86765488
1991	"TEX9"	"TEX9"	chr15	+	56365578	56365893	56365578	56365670	56373440	56373504
1992	"ZNF688"	"ZNF688"	chr16	-	30571433	30572407	30572121	30572407	30571009	30571123
1993	"SLIT2"	"SLIT2"	chr4	+	20488818	20488994	20488818	20488982	20491760	20491899
1994	"ANKRD10"	"ANKRD10"	chr13	-	110883697	110883793	110883729	110883793	110878539	110880112
1995	"ELF3"	"ELF3"	chr1	+	202010561	202010820	202010561	202010706	202011128	202011299
1996	"CXorf40A"	"CXorf40A"	chrX	+	149542018	149542085	149542018	149542066	149545367	149545500
1997	"CXorf40A"	"CXorf40A"	chrX	+	149540973	149541343	149540973	149541292	149542018	149542085
1998	"TRAFD1"	"TRAFD1"	chr12	+	112125544	112126149	112125544	112125618	112130510	112130569
1999	"SUPT4H1"	"SUPT4H1"	chr17	-	58352064	58352238	58352066	58352238	58351401	58351508
2000	"MYD88"	"MYD88"	chr3	+	38140387	38140592	38140387	38140568	38140756	38140848
2001	"C15orf32"	"C15orf32"	chr15	+	92472952	92473110	92472952	92473072	92500357	92501117
2002	"RNF170"	"RNF170"	chr8	-	42896253	42896723	42896483	42896723	42887727	42887871
2003	"RNF170"	"RNF170"	chr8	-	42887727	42887871	42887848	42887871	42873930	42874006
2004	"NDUFAF3"	"NDUFAF3"	chr3	+	49021640	49022221	49021640	49021784	49022345	49022538
2005	"ARHGEF40"	"ARHGEF40"	chr14	+	21073931	21075180	21073931	21074991	21075331	21075499
2006	"RAB29"	"RAB29"	chr1	-	205775272	205775482	205775373	205775482	205774832	205775086
2007	"ATG4C"	"ATG4C"	chr1	+	62784105	62784273	62784105	62784225	62803718	62803862
2008	"C1orf109"	"C1orf109"	chr1	-	37690215	37690595	37690333	37690595	37689605	37689883
2009	"RARB"	"RARB"	chr3	+	25428262	25428888	25428262	25428531	25461192	25461341
2010	"EPB42"	"EPB42"	chr15	-	43220725	43221125	43220815	43221125	43216267	43216453
2011	"TBXAS1"	"TBXAS1"	chr7	+	139875584	139875666	139875584	139875637	139911224	139911321
2012	"DERL2"	"DERL2"	chr17	-	5485862	5486230	5486068	5486230	5485150	5485216
2013	"STX16"	"STX16"	chr20	+	58651252	58652138	58651252	58652087	58659622	58659634
2014	"STX16"	"STX16"	chr20	+	58651252	58651434	58651252	58651414	58652072	58652138
2015	"STX16"	"STX16"	chr20	+	58651252	58652138	58651252	58652087	58667489	58667597
2016	"THRB"	"THRB"	chr3	-	24494651	24494822	24494686	24494822	24337299	24337371
2017	"PEX11B"	"PEX11B"	chr1	-	145918632	145918924	145918636	145918924	145917700	145917816
2018	"C18orf21"	"C18orf21"	chr18	+	35972624	35972907	35972624	35972840	35974895	35975095
2019	"LPPR2"	"LPPR2"	chr19	+	11363712	11363835	11363712	11363819	11364160	11364212
2020	"CD14"	"CD14"	chr5	-	140633530	140633701	140633551	140633701	140633068	140633192
2021	"SLC16A1-AS1"	"SLC16A1-AS1"	chr1	+	112956414	112957722	112956414	112956956	112960476	112960575
2022	"ZNF610"	"ZNF610"	chr19	+	52347706	52347944	52347706	52347831	52349153	52349235
2023	"MICAL2"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419
2024	"FOLR2"	"FOLR2"	chr11	+	72216774	72216925	72216774	72216919	72218572	72218734
2025	"FOLR2"	"FOLR2"	chr11	+	72216774	72216925	72216774	72216919	72218560	72218734
2026	"ZNF827"	"ZNF827"	chr4	-	145764978	145765165	145764987	145765165	145763089	145763122
